HST_ID,CHSTNAME,HST_KURZ,SUM_DWV,SUM_DTV,EIN_DWV,AUS_DWV,EIN_DTV,AUS_DTV,NHSTID,DIVA_NR,CNAME,VTYP,ZONEN,LINIEN,E,N,lng,lat
162,"Zürich, Thujastrasse",THUJ,1356.80960159362,1196.99465753425,724.3143426294818,632.495258964143,633.9730958904108,563.021561643836,8591392.0,2659,Zürich,"Bus,Trolleybus",110.0,"66,72,N12",2682296,1244941,8.5278071221,47.3501846568
240,"Zürich, Quellenstrasse",QUEL,7310.080199203189,6293.9142739726,3650.0789641434303,3660.0012350597603,3134.85901369863,3159.05526027397,8591306.0,2014,Zürich,"Bus,Tram",110.0,"4,13,17,N1,N4,N5,N7,N13",2682311,1249006,8.5287529538,47.3867409746
163,"Zürich, Jugendherberge",JUGI,1110.05306772908,944.9893150684941,561.901992031873,548.1510756972111,480.38695890411003,464.602356164384,8591216.0,1354,Zürich,"Bus,Trolleybus",110.0,"66,72,N12",2682317,1244689,8.5280387212,47.347915683500005
417,"Zürich, Lägernstrasse",LAEG,1234.48434262948,1134.96715068493,573.3987649402388,661.085577689243,527.077780821918,607.8893698630142,8591240.0,1595,Zürich,Trolleybus,110.0,32,2682555,1250029,8.53217287,47.3959106261
320,"Zürich, Museum Rietberg",MUSR,3147.01322709163,2647.15994520548,1460.10111553785,1686.9121115537796,1222.5442739726,1424.6156712328802,8591283.0,1666,Zürich,"Bus,Tram",110.0,"7,N15",2682563,1246116,8.5315569659,47.3607185582
293,"Zürich, Sukkulentensammlung",SUKK,308.7,340.94021917808294,146.18,162.52,164.918356164384,176.021863013699,8591387.0,3522,Zürich,Bus,110.0,"161,165,N15",2682779,1245475,8.5342974365,47.3549266806
261,"Zürich, Rentenanstalt",RENT,2927.6085657370495,2331.94035616438,1397.94075697211,1529.6678087649402,1116.76216438356,1215.17819178082,8591317.0,2055,Zürich,"Bus,Tram",110.0,"5,161,165,N12,N15",2682822,1246416,8.5350405279,47.363384087200004
272,"Adliswil, Ahornweg",AHOR,303.76943,239.72226556164398,159.44999999999996,144.31943,126.779315068493,112.942950493151,8590476.0,6594,Adliswil,Bus,150.0,"162,185,N12",2682829,1241473,8.534219649299999,47.3189284949
294,"Zürich, Schweizer Rück",SRUC,451.78,354.255178082192,212.33,239.45,167.934,186.321178082192,8591352.0,3477,Zürich,Bus,110.0,"161,165,N15",2682859,1246017,8.5354564538,47.359791065100005
335,"Zürich, Bollingerweg",BOLL,1222.9571314741,980.1757808219182,647.495179282869,575.461952191235,520.190767123288,459.98501369863,8591092.0,3789,Zürich,Bus,110.0,"64,75,N6",2682959,1252078,8.5379038682,47.4142871145
306,"Zürich, Buhnstrasse",BUHN,2586.84055776892,2274.9454794520598,1204.0254581673298,1382.81509960159,1054.7506027397299,1220.19487671233,8591103.0,573,Zürich,Bus,110.0,"40,75,N6",2683025,1252965,8.5389431073,47.4222558075
771,"Zürich, Rennweg",RENN,401.567729083666,276.146575342466,194.26792828685296,207.299800796813,133.59246575342502,142.554109589041,8591316.0,2054,Zürich,Tram,110.0,"6,7,11,13,17",2683051,1247500,8.5382727624,47.37310410479999
401,"Zürich, Guggachstrasse",GUGG,3845.44657370518,3421.0088493150597,1741.6481673306798,2103.7984063745,1539.24649315068,1881.7623561643802,8591168.0,1061,Zürich,Tram,110.0,"7,14",2683157,1250015,8.540143494,47.395708993
730,"Kilchberg ZH, Stockengut",STOG,16.86,13.1142465753425,1.67,15.19,1.32506849315068,11.789178082191802,8590691.0,2580,Kilchberg ZH,Bus,150.0,163,2683286,1242056,8.5403719365,47.3241141672
112,"Zürich, Stampfenbachplatz",STAM,5519.351752988049,4458.37460273973,2777.3555378486103,2741.99621513944,2237.1776438356196,2221.19695890411,8591379.0,2474,Zürich,"Tram,Trolleybus",110.0,"11,14,46",2683379,1248304,8.5427648948,47.3802933446
400,"Zürich, Hirschwiesenstrasse",HIRS,3159.1183266932294,2816.982904109589,1523.20314741036,1635.91517928287,1346.5683013698601,1470.4146027397298,8591193.0,1215,Zürich,Tram,110.0,"10,14",2683403,1250526,8.5434969407,47.4002734656
391,"Zürich, Helmhaus",HELM,4288.4812749003995,3864.26882191781,2147.98784860558,2140.4934262948195,1967.2841917808198,1896.98463013699,8591183.0,1157,Zürich,Tram,110.0,"4,15",2683435,1247168,8.5432946157,47.3700697958
277,"Rüschlikon, Loorain",LRAI,288.58,236.349808219179,133.11,155.47,105.92435616438401,130.425452054795,8590777.0,6447,Rüschlikon,Bus,150.0,"156,165,N15",2683440,1240184,8.54206066,47.307258828
388,"Zürich, Haldenegg",HEGG,5739.857609561751,4709.597643835619,2578.92721115538,3160.9303984063695,2115.33279452055,2594.26484931507,8591174.0,1100,Zürich,"Bus,Tram",110.0,"6,7,10,15,N6",2683505,1248226,8.5444186646,47.379575906199996
275,"Rüschlikon, Moosstrasse",MOOS,101.15,74.65838356164382,51.94,49.21,38.3112328767123,36.34715068493149,8590779.0,1657,Rüschlikon,Bus,150.0,"156,165,N15",2683678,1239666,8.5451110393,47.302570028199995
303,"Zürich, Seebach",SEEB,8667.14760956175,7710.009342465748,4518.41653386454,4148.731075697209,4010.7813424657506,3699.228,8591354.0,2346,Zürich,"Bus,Tram",110.0,"14,40,75,742,768,N6,N7",2683843,1252933,8.5497765,47.4218643574
348,"Zürich, Vogelsangstrasse",VOGE,935.588000796812,791.7446526027389,475.760436653386,459.827564143426,404.737478356164,387.00717424657506,8591411.0,2779,Zürich,Trolleybus,110.0,33,2683850,1248672,8.549070200800001,47.3835431183
50,"Zürich, Messe/Hallenstadion",MEHA,3371.06864541833,3224.4936712328804,1567.7223505976099,1803.34629482072,1506.438,1718.0556712328798,8591273.0,3154,Zürich,"Bus,Tram",110.0,"11,61,62,94",2683883,1251721,8.550079049199999,47.4109594604
176,"Oberengstringen, Paradies",PAEN,1160.73,1010.4747123287698,594.23,566.5,517.3146027397261,493.1601095890409,8590727.0,1862,Oberengstringen,Bus,154.0,"304,308,N4",2676991,1251575,8.4587452612,47.4104882937
178,"Oberengstringen, Lanzrain",LANZ,678.24,596.7701369863018,342.04,336.2,299.09298630137,297.677150684932,8590726.0,1516,Oberengstringen,Bus,154.0,"304,308,N4",2677690,1251234,8.4679466038,47.4073394561
37,"Zürich, Schulhaus Buchlern",BUCL,1793.43,1548.42452054795,783.08,1010.35,672.913643835616,875.5108767123289,8591345.0,2276,Zürich,Bus,110.0,"35,67,78,N13",2678525,1248724,8.4785676407,47.3846669729
260,"Zürich, Riedhofstrasse",RIEH,250.38,199.49265753424703,115.72000000000001,134.66,91.86926027397259,107.62339726027399,8591320.0,3122,Zürich,Bus,110.0,"89,485,N4",2678564,1251533,8.4795775051,47.4099247896
40,"Zürich, Albisriederdörfli",ALBD,2629.31342629482,2308.3466027397294,1261.04804780876,1368.26537848606,1104.57561643836,1203.77098630137,8591037.0,3705,Zürich,Bus,110.0,"67,80,N13",2679041,1247691,8.485218017200001,47.3753150459
98,"Zürich, Winzerstrasse",WINZ,1515.35354581673,1340.33857534247,692.106693227092,823.246852589641,614.693808219178,725.6447671232879,8591435.0,2935,Zürich,"Bus,Tram",110.0,"13,80,N4",2679086,1250855,8.4863731198,47.4037648061
73,"Zürich, Bristenstrasse",BRIS,2302.8620717131494,1874.98810958905,899.979442231076,1402.8826294820697,736.662520547945,1138.3255890411,8591097.0,542,Zürich,Bus,110.0,"78,80,83,89",2679158,1249334,8.4870576805,47.3900772086
72,"Zürich, Bahnhof Altstetten",BALT,29461.2362669323,24912.4299260274,15473.495819123502,13987.7404478088,13075.6258372603,11836.804088767101,8591056.0,3022,Zürich,"Bus,Trolleybus",110.0,"31,78,80,83,89,N2,N13",2679256,1249450,8.488376068300001,47.3911086608
459,"Zürich, Baslerstrasse",BASL,571.75,449.128794520548,257.74,314.01,202.512712328767,246.616082191781,8591070.0,427,Zürich,Bus,110.0,"83,89",2679393,1249191,8.490144462,47.388762871800004
85,"Zürich, Zwielplatz",ZWIE,2510.0982071713197,2212.04128767124,1301.5409561753004,1208.55725099602,1141.03375342466,1071.00753424658,8591446.0,3015,Zürich,"Bus,Tram",110.0,"13,80,N4",2679857,1250690,8.4965567956,47.402187867600006
44,"Zürich, Im Gut",IMGU,2653.74,2195.5441643835597,1378.52,1275.22,1148.19687671233,1047.34728767123,8591208.0,3123,Zürich,Bus,110.0,"67,89",2680414,1247520,8.5033651695,47.3736110477
87,"Zürich, Hönggerberg",HOEB,2055.63561752988,1823.02317808219,846.7428286852589,1208.89278884462,740.995315068493,1082.0278630137,8591201.0,1280,Zürich,Bus,110.0,"69,80,N8",2680476,1251015,8.5048146923,47.4050353603
424,"Zürich, Friesenbergstrasse",FRIE,3170.2117529880497,2816.1653424657507,1461.1939840637497,1709.0177689243003,1295.1040821917802,1521.06126027397,8591151.0,904,Zürich,"Bus,Trolleybus",110.0,"32,73,89,N5",2680562,1246238,8.5050938837,47.3620633761
405,"Zürich, Sportweg",SPOW,2149.1252191235003,1673.37805479452,1063.61039840637,1085.5148207171299,824.0567945205479,849.3212602739729,8591374.0,2449,Zürich,Tram,110.0,4,2680574,1249525,8.505844443300001,47.3916232745
425,"Zürich, Im Hagacker",IHAG,1850.79940239044,1616.37076712329,893.3737450199199,957.4256573705181,776.455205479452,839.9155616438359,8591209.0,1307,Zürich,"Bus,Trolleybus",110.0,"32,89,N5",2680764,1245930,8.507712058,47.359268669399995
492,"Zürich, Im Wingert",IWIN,549.599920318725,476.67676712328796,227.16561752988,322.434302788845,193.45197260273997,283.22479452054796,8591213.0,1316,Zürich,Bus,110.0,69,2680785,1250618,8.508836260199999,47.4014271732
233,"Zürich, Bernoulli-Häuser",BERO,2751.1941832669395,2143.87457534247,1377.8086454183301,1373.3855378486098,1072.38594520548,1071.48863013699,8591074.0,467,Zürich,"Bus,Tram",110.0,"8,17,N13",2680787,1249766,8.5087088493,47.39376458899999
156,"Zürich, Zwinglihaus",ZWIN,5344.50215139442,4778.17857534247,2609.5110358565694,2734.9911155378495,2333.52375342466,2444.6548219178094,8591447.0,3018,Zürich,"Bus,Trolleybus",110.0,"32,72,N5",2681368,1247299,8.5159550768,47.371506394799994
91,"Zürich, Glaubtenstrasse Süd",GLAS,455.57003984063795,387.455452054794,71.3798804780876,384.19015936255,63.4735068493151,323.98194520547895,8591161.0,6020,Zürich,Bus,110.0,80,2681510,1251988,8.5186893834,47.4136586845
138,"Zürich, Kantonsschule",KANT,6747.13912350598,5019.77873972603,2819.28155378486,3927.85756972112,2118.89054794521,2900.88819178082,8591220.0,1359,Zürich,Tram,110.0,"5,9",2683977,1247470,8.5505263252,47.3727169448
274,"Rüschlikon, Park im Grüene",RPAR,331.52,288.07643835616403,151.78,179.74,131.48553424657499,156.590904109589,8590780.0,6492,Rüschlikon,Bus,150.0,"156,165,N15",2684081,1239419,8.5503929767,47.3002973904
360,"Zürich, Sprecherstrasse",SPRE,885.563600796813,725.6770789041097,389.0160139442231,496.54758685259003,319.52808082191797,406.148998082192,8591375.0,2450,Zürich,Trolleybus,110.0,31,2684116,1246891,8.5522577242,47.36749205939999
217,"Zürich, Feldeggstrasse",FELD,8128.74494023905,6562.7435068493205,4049.8514342629505,4078.8935059760997,3249.30380821918,3313.43969863014,8576197.0,832,Zürich,"Bus,Tram",110.0,"2,4,912,916,N18",2684126,1246107,8.552242807799999,47.3604399743
285,"Kilchberg ZH, Schooren",SORU,465.72,379.11057534246595,243.73,221.99,199.088794520548,180.02178082191796,8590687.0,2262,Kilchberg ZH,Bus,150.0,165,2684273,1241359,8.5532957216,47.3177203296
351,"Zürich, Toblerplatz",TOBL,3518.27740039841,3090.05404794521,1587.24093625498,1931.0364641434298,1386.7589178082196,1703.29513013699,8591397.0,2673,Zürich,"Bus,Tram,Trolleybus",110.0,"6,33,N17",2684633,1248188,8.5593467111,47.379090231300005
324,"Zürich, Kirche Fluntern",KFLU,9437.69454462151,8054.742714246579,4391.3495657370495,5046.344978884461,3755.7183041095905,4299.02441013699,8591230.0,1407,Zürich,"Bus,Tram,Trolleybus",110.0,"5,6,33,751,N17",2684640,1247889,8.5593828471,47.3764003267
746,"Thalwil, Feldstrasse",FELD01,0.0,1.2152328767123302,0.0,0.0,0.071232876712329,1.144,8573164.0,2412,Thalwil,Bus,150.0,"140,240,N15",2684799,1238322,8.559678283,47.2903395868
359,"Zürich, Freiestrasse",FRST,1372.09222749004,1166.41427150685,642.017139442231,730.075088047809,545.4882520547949,620.926019452055,8591137.0,3466,Zürich,Trolleybus,110.0,"31,33",2684933,1246381,8.5629759759,47.362800659099996
473,"Glattbrugg, Glatthof",GHOF07,0.0,2.0329863013698604,0.0,0.0,0.015671232876712,2.01731506849315,8587654.0,3247,Glattbrugg,Bus,121.0,"759,762,N7",2685178,1254351,8.5677369153,47.4344453066
58,"Zürich, Tulpenstrasse",TULP,480.275537848606,418.41309589041106,310.81645418326696,169.459083665339,272.478821917808,145.934273972603,8591403.0,2688,Zürich,Bus,110.0,"61,62",2685283,1251203,8.5685277616,47.4061211357
104,"Zürich, Auzelg",ZAUZ,2519.74354581673,2214.0561917808195,1110.0233067729102,1409.72023904382,973.531095890411,1240.52509589041,8591049.0,132,Zürich,"Bus,Tram",110.0,"11,12,79",2685288,1252423,8.568826785599999,47.417092215100006
636,"Zollikon, Bahnhof",BZOL,223.58,183.176,188.88,34.7,153.015342465753,30.160657534246603,8576184.0,3003,Zollikon,Bus,140.0,910,2685487,1243605,8.569779162,47.337763393100005
634,"Zollikon, Gemeindehaus",GDEH,915.3800000000001,737.1826849315069,429.13,486.25,343.4450684931509,393.73761643835604,8576185.0,961,Zollikon,Bus,140.0,"910,N18",2685950,1243944,8.5759696743,47.340751967299994
596,"Wallisellen, Herti",HRTI07,1423.72,1215.04821917808,716.87,706.85,607.9086301369858,607.1395890410959,8590889.0,1176,Wallisellen,"Bus,Tram",121.0,"12,759",2686038,1252380,8.5787558124,47.41660792689999
126,"Zürich, Friedhof Enzenbühl",ENZE,874.3041434262941,743.104273972602,283.034462151394,591.2696812749,239.75734246575297,503.34693150684893,8591142.0,894,Zürich,Tram,110.0,11,2686259,1245085,8.580277629400001,47.3509730615
428,"Zürich, Glattwiesen",GLAT,2244.7390836653403,1960.2874794520499,1107.0812749003999,1137.65780876494,963.282136986301,997.0053424657527,8591159.0,998,Zürich,Tram,110.0,7,2686289,1250715,8.5817600643,47.4016013945
429,"Zürich, Probstei",PROB,2775.0033466135496,2498.3242739726097,1362.4109960159403,1412.5923505976098,1225.32668493151,1272.9975890411,8591305.0,2008,Zürich,Tram,110.0,7,2686656,1250567,8.586592615299999,47.400222210600006
430,"Zürich, Mattenhof",MATT,1731.8342231075699,1511.5881917808197,835.2324302788838,896.601792828685,728.516712328767,783.0714794520549,8591271.0,1620,Zürich,Tram,110.0,7,2686985,1250396,8.590917125599999,47.398640999799994
581,"Zürich, Friedhof Witikon",FWIT,230.772,201.35230684931497,110.594,120.178,96.66201095890409,104.690295890411,8591147.0,899,Zürich,Bus,110.0,"701,703,704,N16,N19",2687934,1246267,8.6026753628,47.3613818519
711,"Zumikon, Gössikon",GOES,74.31999999999998,59.3294246575342,43.71,30.61,33.8633698630137,25.4660547945205,8576224.0,1075,Zumikon,Bus,140.0,"919,N18",2688886,1243029,8.6146334813,47.3321337779
762,"Dübendorf, Zelglistrasse",ZELG,0.0,0.656767123287671,0.0,0.0,0.047013698630137,0.6097534246575339,8590593.0,2975,Dübendorf,Bus,121.0,"754,N17",2688997,1249902,8.6174678634,47.3939295642
756,"Dübendorf, Bahnhof Nord",BDUN,0.0,5.64591780821918,0.0,0.0,4.964931506849321,0.6809863013698628,8590548.0,3146,Dübendorf,Bus,121.0,"759,N17",2689482,1250651,8.6240410062,47.4005997342
453,"Fällanden, Neuhus",FNEU,236.89,226.79756164383494,127.16,109.73,120.803945205479,105.993616438356,8590609.0,1723,Fällanden,Bus,121.0,743,2691129,1247108,8.645134649600001,47.3685111162
576,"Schwerzenbach ZH, Bahnhof",BSCH,1485.85,1207.96895890411,756.142,729.7079999999999,613.129704109589,594.839254794521,8576127.0,2307,Schwerzenbach ZH,Bus,121.0,"704,705,720,721,725,726,727,N72",2692191,1248845,8.6595506295,47.3839845151
520,"Scheuren, Station",SCHE,156.44999999999996,107.586164383562,63.77,92.68,43.8527945205479,63.733369863013706,8590785.0,2166,Forch,Bus,130.0,744,2692264,1242034,8.6591143322,47.32272145899999
656,"Spreitenbach, Breiti",SBRE,51.33,36.8581643835617,28.39,22.94,20.205397260274,16.6527671232877,8590269.0,6300,Spreitenbach,Bus,,303,2669478,1253601,8.3595235732,47.4295446159
684,"Dietikon, Stadthalle Ost",STHA,187.13,160.966273972603,89.23,97.9,82.01482191780819,78.9514520547945,8590531.0,6261,Dietikon,Bus,154.0,306,2671830,1250956,8.3902701773,47.40550446100001
685,"Dietikon, Stelzenacker",STEA,335.33,256.473671232877,206.96,128.37,156.20619178082202,100.26747945205501,8590533.0,2569,Dietikon,Bus,154.0,306,2671948,1250826,8.391812439199999,47.4043224254
609,"Dietikon, Hätschen",HATS,660.34,534.78405479452,317.93,342.41,250.131643835616,284.652410958904,8590516.0,1265,Dietikon,Bus,154.0,"306,325",2672104,1250577,8.393838819800001,47.4020659821
551,"Oetwil an der Limmat, Halde",OHAL,116.4904,115.766603835617,58.8938,57.5966,65.7689967123288,49.99760712328771,8590737.0,1094,Oetwil an der Limmat,Bus,154.0,"301,N30",2672554,1253180,8.4002221997,47.425426576599996
509,"Dietikon, Sommerau",SOME,722.3339999999998,578.5257369863019,351.8822,370.4518,280.00825260273996,298.517484383562,8590529.0,2406,Dietikon,Bus,154.0,"303,311,314,N30",2672971,1250668,8.4053382946,47.4027889111
211,"Dietikon, Heimstrasse",DHEI,277.673,258.35962465753397,104.4714,173.2016,97.1507435616438,161.20888109588998,8595511.0,6894,Dietikon,Bus,154.0,"301,302,304,N30",2673018,1251305,8.406064906100001,47.4085125536
508,"Dietikon, Schäflibach",SBAC,229.989,200.70021643835602,94.444,135.545,81.30477808219182,119.395438356164,8590525.0,2313,Dietikon,Bus,154.0,"311,314,N30",2673408,1250364,8.4110771424,47.40000633100001
210,"Fahrweid, Limmatbrücke",LIMB,519.1769561752989,431.93281095890495,233.48799043824698,285.688965737052,191.156892054795,240.77591890411,8590603.0,1556,Fahrweid,Bus,154.0,"301,302,304,N30",2673459,1251209,8.411891495299999,47.4076001391
209,"Fahrweid, Au",FAAU,763.199406374503,643.480194520548,356.7857920318729,406.41361434263,302.323380273973,341.1568142465749,8591829.0,815,Fahrweid,Bus,154.0,"301,302,304,N30",2673635,1251661,8.4142975475,47.4116455305
207,"Geroldswil, Grindlen",GRIN,278.88306374501997,237.027531506849,132.35982310757,146.52324063744996,116.66705643835601,120.360475068493,8590615.0,1028,Geroldswil,Bus,154.0,"301,302,304,N30",2673703,1252382,8.4153173499,47.4181221993
198,"Urdorf, Uitikonerstrasse",UITI,410.26,357.51293150684893,177.66,232.6,149.252712328767,208.260219178082,8590849.0,2732,Urdorf,Bus,154.0,"308,311",2674554,1248405,8.4259304125,47.382259353500004
644,"Schlieren, Reitmen",REIT,469.63,390.0370684931511,266.8,202.83,223.826465753425,166.21060273972603,8590797.0,2051,Schlieren,Bus,154.0,303,2675096,1250063,8.4333855543,47.397109014099996
202,"Weiningen ZH, Lindenplatz",WLIN,500.531792828686,432.81073972602707,248.4303187251,252.101474103586,215.174493150685,217.636246575342,8590913.0,1571,Weiningen ZH,Bus,154.0,"302,304,N30",2675106,1252559,8.4339373128,47.4195554982
643,"Schlieren, Kesslerstrasse",KESS,1386.91,1151.5070410958901,733.96,652.95,616.723452054795,534.783589041096,8590794.0,1388,Schlieren,Bus,154.0,"302,303",2675511,1249987,8.4388694367,47.396378068500006
200,"Unterengstringen, Aegelsee",AEGU,178.38999999999996,151.008958904109,59.46,118.93,48.9373150684931,102.071643835616,8590831.0,29,Unterengstringen,Bus,154.0,"302,304",2676008,1252076,8.445807268,47.4151081818
184,"Unterengstringen, Langwisen",ULAN,136.759282868526,122.419945205479,68.84944223107571,67.9098406374502,62.628630136986295,59.7913150684931,8593529.0,6724,Unterengstringen,Bus,154.0,"302,308",2676183,1251394,8.4480097085,47.4089544547
189,"Schlieren, Brunngasse",BRUG,680.247569721115,573.957150684931,353.616573705179,326.63099601593603,295.14893150684907,278.808219178082,8590788.0,550,Schlieren,Bus,154.0,"201,308,N30",2676203,1250018,8.448040182,47.396577176
187,"Schlieren, Bahnhof",SCHB,2947.91868525896,2532.41038356164,1467.54326693227,1480.3754183266901,1255.2169863013698,1277.1933972602699,8590786.0,6347,Schlieren,Bus,154.0,"201,302,308,N30",2676237,1250336,8.448544715399999,47.3994331579
175,"Unterengstringen, Langacher",LANA,427.04,377.274630136986,228.85,198.19,197.70961643835602,179.56501369863003,8590833.0,1498,Unterengstringen,Bus,154.0,"304,308,N4",2676567,1251764,8.4531603162,47.4122374808
625,"Zürich, Manegg",MANG,575.9400000000002,511.756821917808,316.41,259.53,282.075589041096,229.681232876712,8591268.0,1612,Zürich,Bus,110.0,"70,N12",2681753,1243464,8.5203520252,47.336968841899996
161,"Zürich, Brunau/Mutschellenstr.",BRUM,1305.59573705179,1150.35224657534,658.760597609562,646.835139442231,577.989726027397,572.362520547945,8591098.0,546,Zürich,"Bus,Trolleybus",110.0,"66,72",2682220,1245497,8.5269034413,47.355194498100005
418,"Zürich, Birchdörfli",BIRD,1682.1029482071701,1455.45265753425,768.136892430279,913.966055776892,667.214082191781,788.2385753424661,8591086.0,498,Zürich,"Bus,Trolleybus",110.0,"32,N1",2682418,1251320,8.5305963135,47.407538145
165,"Zürich, Morgental",MORG,11216.0965338645,10047.1091232877,5716.271434262951,5499.82509960159,5115.56073972603,4931.54838356164,8591279.0,1660,Zürich,"Bus,Tram,Trolleybus",110.0,"7,66,70,72,184,185,E,N12",2682482,1244250,8.5301413022,47.3439469305
321,"Zürich, Bahnhof Enge",ENGE,16901.4319920319,14319.517945205504,8831.66784860558,8069.764143426299,7500.166164383559,6819.35178082192,8591058.0,3026,Zürich,"Bus,Tram",110.0,"5,6,7,N15",2682559,1246495,8.531573894400001,47.36412756399999
318,"Zürich, Billoweg",BILO,1946.7685258964095,1611.744,940.342629482072,1006.4258964143401,774.519616438356,837.224383561644,8591082.0,488,Zürich,"Bus,Tram",110.0,"7,N15",2682609,1245088,8.5319762243,47.3514675458
308,"Zürich, Staudenbühl",STBU,272.35,214.200794520548,128.5,143.85,101.28339726027399,112.91739726027399,8591380.0,3768,Zürich,Bus,110.0,40,2682758,1252712,8.535358196499999,47.420014133500004
140,"Zürich, Sihlstrasse",SIHS,8257.232589641428,6945.417698630129,3932.9379282868495,4324.29466135458,3295.08120547945,3650.3364931506803,8591369.0,2396,Zürich,"Bus,Tram",110.0,"2,9,66",2682773,1247403,8.534574410700001,47.372266725699994
242,"Zürich, Museum für Gestaltung",MUFG,6589.41243027889,5349.628,3124.6186055776893,3464.7938247012,2543.9515890411,2805.6764109589003,8591282.0,1667,Zürich,"Bus,Tram",110.0,"4,13,17,N1,N4,N5,N7,N13",2682785,1248499,8.534935998,47.3821219525
479,"Zürich, Neubühl",NEUB,1283.23,1079.80857534247,584.34,698.89,487.18389041095907,592.6246849315071,8591286.0,1710,Zürich,Bus,110.0,66,2682862,1243030,8.5349437939,47.3329272424
331,"Zürich, Köschenrüti",KOES,845.852470119522,745.031205479452,446.37549800796796,399.476972111554,392.31334246575295,352.71786301369906,8591234.0,6304,Zürich,Bus,110.0,"75,N6",2682875,1253718,8.5370951242,47.4290466096
271,"Adliswil, Hofackerstrasse",HOFA01,238.99948,198.123478027398,110.31,128.68948,90.78495890410959,107.33851912328801,8590473.0,1227,Adliswil,Bus,150.0,"162,185,N12",2682954,1241058,8.5357960866,47.315180471800005
105,"Zürich, Bad Allenmoos",BADA,3412.34529880478,2871.2102191780805,1585.7547410358598,1826.59055776892,1348.29523287671,1522.91498630137,8591053.0,144,Zürich,Tram,110.0,11,2682963,1251145,8.537783705399999,47.4058958861
246,"Zürich, Löwenplatz",LOEW,15185.970196812801,13302.498272328801,7985.91368645418,7200.0565103585695,6995.395411780821,6307.1028605479505,8591262.0,1608,Zürich,"Tram,Trolleybus",110.0,"3,14,31",2682983,1247811,8.5374301736,47.375909611000004
330,"Zürich, Käshaldenstrasse",KAES,1215.4347011952202,1075.3691232876702,561.046215139442,654.388486055777,495.115178082192,580.2539452054789,8591224.0,1483,Zürich,Bus,110.0,"75,N6",2683170,1253823,8.5410242533,47.4299536908
385,"Zürich, Röslistrasse",ROES,1878.6530677290798,1584.64443835616,891.3310756972108,987.3219920318719,748.6672328767119,835.9772054794519,8591324.0,2128,Zürich,"Bus,Tram",110.0,"7,15,N6",2683195,1249232,8.5405011568,47.388662425
129,"Zürich, Milchbuck",MIBU,35333.590996016,29957.1161643835,17958.801354581698,17374.7896414343,15190.9379178082,14766.178246575299,8591276.0,1643,Zürich,"Bus,Tram,Trolleybus",110.0,"7,9,10,14,69,72,83,N6",2683276,1250248,8.5417629754,47.3977893987
731,"Kilchberg ZH, Mythenstrasse",MYTH,38.49971,29.110759479452,3.17971,35.32,2.4230882465753396,26.687671232876696,8590682.0,3796,Kilchberg ZH,Bus,150.0,163,2683305,1242306,8.5406696856,47.3263601428
390,"Zürich, Rathaus",RATH,5882.69067729083,5366.495780821921,2950.8933864541805,2931.7972908366496,2702.1748493150694,2664.32093150685,8591309.0,2030,Zürich,Tram,110.0,"4,15",2683401,1247353,8.5428789846,47.3717378741
248,"Zürich, Central",CENT,43075.8206047809,37661.8217583562,21349.6831450199,21726.137459760997,18764.442272328797,18897.3794860274,8588078.0,619,Zürich,"Bus,Tram,Trolleybus",110.0,"3,4,6,7,10,15,31,46,N2,N4,N5,N6,N7,N8,N78",2683475,1247918,8.5439640029,47.376809754899995
361,"Zürich, Neumarkt",NEUM,4661.19258605578,3838.1598879452094,2252.08411474104,2409.10847131474,1826.2254323287702,2011.9344556164401,8591287.0,1724,Zürich,"Tram,Trolleybus",110.0,"3,31",2683737,1247473,8.5473495796,47.3727744668
399,"Zürich, Berninaplatz",BERN,6394.659561752991,5529.09608219178,3166.91553784861,3227.74402390438,2731.1179178082198,2797.978164383561,8591073.0,465,Zürich,"Bus,Tram",110.0,"10,14,N6",2683737,1250915,8.547993829,47.403729471300004
725,"Kilchberg ZH,Schulhaus Dorfstr",SHDO,29.50327,21.371289780821897,7.88868,21.61459,5.82087309589041,15.5504166849315,8590689.0,2277,Kilchberg ZH,Bus,150.0,"162,163",2683843,1241808,8.5476928494,47.321813208900004
495,"Schlieren, Industrie Gaswerk",IGAS,169.63999999999996,127.756054794521,75.56,94.08,56.7757808219178,70.9802739726027,8590793.0,1327,Schlieren,Bus,154.0,307,2677327,1250519,8.4630140808,47.40095189189999
752,"Regensdorf, Zentrum",ZREG07,0.0,1.69106849315068,0.0,0.0,0.0,1.69106849315068,8576245.0,2986,Regensdorf,Bus,111.0,"451,452,485,491,N1",2677529,1253914,8.4662786937,47.4314606326
368,"Zürich, Micafil",MICA,1471.3286462151398,1247.1963019178102,740.6014768924301,730.7271693227091,630.864330684931,616.331971232877,8591274.0,1640,Zürich,"Bus,Trolleybus",110.0,"31,N2",2678206,1249650,8.4745053369,47.3930328351
259,"Zürich, Geeringstrasse",GEER,2017.5642629482095,1711.0708767123301,1058.60585657371,958.9584063745021,885.9223287671228,825.1485479452051,8591155.0,944,Zürich,"Bus,Trolleybus",110.0,"46,89,485,N4",2678622,1252036,8.4804343722,47.414441526800005
38,"Zürich, Rautistrasse",RAUT,4191.14083665339,3763.26112328767,2090.3611155378494,2100.77972111554,1863.6666849315097,1899.59443835616,8591311.0,2034,Zürich,Bus,110.0,"67,78,80,N13",2678944,1248583,8.4840911199,47.3833488266
